seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
1.0,1.0,1.0,0.55,0.5387022691138071,1.0614420450966378,0,100
1.0,1.0,1.0,0.5950000000000001,0.5387022691138071,1.0614420450966378,1,100
0.0,1.0,0.0,0.6355000000000001,0.5387022691138071,1.0614420450966378,2,100
1.0,1.0,1.0,0.67195,0.5387022691138071,1.0614420450966378,3,100
1.0,1.0,1.0,0.704755,0.5387022691138071,1.0614420450966378,4,100
0.0,1.0,0.0,0.7342795,0.5387022691138071,1.0614420450966378,5,100
0.0,0.0,1.0,0.66085155,0.5387022691138071,1.0614420450966378,6,100
0.0,1.0,0.0,0.6947663949999999,0.5387022691138071,1.0614420450966378,7,100
1.0,0.0,0.0,0.6252897554999999,0.5387022691138071,1.0614420450966378,8,100
0.0,0.0,1.0,0.5627607799499998,0.5387022691138071,1.0614420450966378,9,100
1.0,1.0,1.0,0.6064847019549998,0.5387022691138071,1.0614420450966378,10,100
1.0,1.0,1.0,0.6458362317594999,0.5387022691138071,1.0614420450966378,11,100
0.0,1.0,0.0,0.6812526085835499,0.5387022691138071,1.0614420450966378,12,100
0.0,0.0,1.0,0.6131273477251948,0.5387022691138071,1.0614420450966378,13,100
1.0,1.0,1.0,0.6518146129526754,0.5387022691138071,1.0614420450966378,14,100
0.0,0.0,1.0,0.5866331516574078,0.5387022691138071,1.0614420450966378,15,100
0.0,1.0,0.0,0.627969836491667,0.5387022691138071,1.0614420450966378,16,100
1.0,0.0,0.0,0.5651728528425003,0.5387022691138071,1.0614420450966378,17,100
1.0,1.0,1.0,0.6086555675582502,0.5387022691138071,1.0614420450966378,18,100
0.0,1.0,0.0,0.6477900108024253,0.5387022691138071,1.0614420450966378,19,100
0.0,1.0,0.0,0.6830110097221828,0.5387022691138071,1.0614420450966378,20,100
0.0,1.0,0.0,0.7147099087499644,0.5387022691138071,1.0614420450966378,21,100
1.0,1.0,1.0,0.743238917874968,0.5387022691138071,1.0614420450966378,22,100
1.0,0.0,0.0,0.6689150260874712,0.5387022691138071,1.0614420450966378,23,100
1.0,1.0,1.0,0.7020235234787241,0.5387022691138071,1.0614420450966378,24,100
1.0,1.0,1.0,0.7318211711308517,0.5387022691138071,1.0614420450966378,25,100
0.0,0.0,1.0,0.6586390540177665,0.5387022691138071,1.0614420450966378,26,100
0.0,1.0,0.0,0.6927751486159898,0.5387022691138071,1.0614420450966378,27,100
0.0,1.0,0.0,0.7234976337543908,0.5387022691138071,1.0614420450966378,28,100
1.0,1.0,1.0,0.7511478703789517,0.5387022691138071,1.0614420450966378,29,100
0.0,1.0,0.0,0.7760330833410565,0.5387022691138071,1.0614420450966378,30,100
