seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
0.0,1.0,0.0,0.55,0.22346130112926937,0.2091747208458989,0,100
0.0,1.0,0.0,0.5950000000000001,0.22346130112926937,0.2091747208458989,1,100
1.0,1.0,1.0,0.6355000000000001,0.22346130112926937,0.2091747208458989,2,100
0.0,1.0,0.0,0.67195,0.22346130112926937,0.2091747208458989,3,100
1.0,1.0,1.0,0.704755,0.22346130112926937,0.2091747208458989,4,100
0.0,1.0,0.0,0.7342795,0.22346130112926937,0.2091747208458989,5,100
0.0,1.0,0.0,0.7608515499999999,0.22346130112926937,0.2091747208458989,6,100
1.0,1.0,1.0,0.7847663949999999,0.22346130112926937,0.2091747208458989,7,100
0.0,1.0,0.0,0.8062897554999999,0.22346130112926937,0.2091747208458989,8,100
0.0,1.0,0.0,0.82566077995,0.22346130112926937,0.2091747208458989,9,100
1.0,0.0,0.0,0.7430947019549999,0.22346130112926937,0.2091747208458989,10,100
1.0,0.0,0.0,0.6687852317595,0.22346130112926937,0.2091747208458989,11,100
1.0,0.0,0.0,0.60190670858355,0.22346130112926937,0.2091747208458989,12,100
1.0,1.0,1.0,0.641716037725195,0.22346130112926937,0.2091747208458989,13,100
0.0,1.0,0.0,0.6775444339526755,0.22346130112926937,0.2091747208458989,14,100
0.0,1.0,0.0,0.709789990557408,0.22346130112926937,0.2091747208458989,15,100
1.0,1.0,1.0,0.7388109915016672,0.22346130112926937,0.2091747208458989,16,100
0.0,1.0,0.0,0.7649298923515004,0.22346130112926937,0.2091747208458989,17,100
0.0,1.0,0.0,0.7884369031163504,0.22346130112926937,0.2091747208458989,18,100
0.0,0.0,1.0,0.7095932128047153,0.22346130112926937,0.2091747208458989,19,100
0.0,1.0,0.0,0.7386338915242437,0.22346130112926937,0.2091747208458989,20,100
1.0,1.0,1.0,0.7647705023718194,0.22346130112926937,0.2091747208458989,21,100
0.0,1.0,0.0,0.7882934521346375,0.22346130112926937,0.2091747208458989,22,100
1.0,1.0,1.0,0.8094641069211738,0.22346130112926937,0.2091747208458989,23,100
1.0,1.0,1.0,0.8285176962290564,0.22346130112926937,0.2091747208458989,24,100
1.0,1.0,1.0,0.8456659266061507,0.22346130112926937,0.2091747208458989,25,100
1.0,0.0,0.0,0.7610993339455356,0.22346130112926937,0.2091747208458989,26,100
0.0,1.0,0.0,0.7849894005509821,0.22346130112926937,0.2091747208458989,27,100
0.0,0.0,1.0,0.7064904604958839,0.22346130112926937,0.2091747208458989,28,100
1.0,1.0,1.0,0.7358414144462956,0.22346130112926937,0.2091747208458989,29,100
0.0,0.0,1.0,0.662257273001666,0.22346130112926937,0.2091747208458989,30,100
0.0,1.0,0.0,0.6960315457014994,0.22346130112926937,0.2091747208458989,31,100
0.0,1.0,0.0,0.7264283911313495,0.22346130112926937,0.2091747208458989,32,100
1.0,1.0,1.0,0.7537855520182145,0.22346130112926937,0.2091747208458989,33,100
1.0,0.0,0.0,0.678406996816393,0.22346130112926937,0.2091747208458989,34,100
1.0,1.0,1.0,0.7105662971347537,0.22346130112926937,0.2091747208458989,35,100
0.0,0.0,1.0,0.6395096674212783,0.22346130112926937,0.2091747208458989,36,100
1.0,0.0,0.0,0.5755587006791505,0.22346130112926937,0.2091747208458989,37,100
0.0,1.0,0.0,0.6180028306112354,0.22346130112926937,0.2091747208458989,38,100
1.0,1.0,1.0,0.6562025475501119,0.22346130112926937,0.2091747208458989,39,100
0.0,1.0,0.0,0.6905822927951006,0.22346130112926937,0.2091747208458989,40,100
0.0,1.0,0.0,0.7215240635155906,0.22346130112926937,0.2091747208458989,41,100
0.0,1.0,0.0,0.7493716571640315,0.22346130112926937,0.2091747208458989,42,100
1.0,1.0,1.0,0.7744344914476284,0.22346130112926937,0.2091747208458989,43,100
0.0,1.0,0.0,0.7969910423028655,0.22346130112926937,0.2091747208458989,44,100
0.0,1.0,0.0,0.8172919380725789,0.22346130112926937,0.2091747208458989,45,100
0.0,1.0,0.0,0.8355627442653211,0.22346130112926937,0.2091747208458989,46,100
1.0,1.0,1.0,0.8520064698387889,0.22346130112926937,0.2091747208458989,47,100
0.0,0.0,1.0,0.7668058228549101,0.22346130112926937,0.2091747208458989,48,100
1.0,1.0,1.0,0.790125240569419,0.22346130112926937,0.2091747208458989,49,100
1.0,0.0,0.0,0.7111127165124771,0.22346130112926937,0.2091747208458989,50,100
1.0,1.0,1.0,0.7400014448612294,0.22346130112926937,0.2091747208458989,51,100
1.0,1.0,1.0,0.7660013003751065,0.22346130112926937,0.2091747208458989,52,100
1.0,0.0,0.0,0.6894011703375958,0.22346130112926937,0.2091747208458989,53,100
1.0,0.0,0.0,0.6204610533038363,0.22346130112926937,0.2091747208458989,54,100
0.0,1.0,0.0,0.6584149479734527,0.22346130112926937,0.2091747208458989,55,100
1.0,1.0,1.0,0.6925734531761074,0.22346130112926937,0.2091747208458989,56,100
1.0,0.0,0.0,0.6233161078584967,0.22346130112926937,0.2091747208458989,57,100
1.0,0.0,0.0,0.560984497072647,0.22346130112926937,0.2091747208458989,58,100
1.0,1.0,1.0,0.6048860473653823,0.22346130112926937,0.2091747208458989,59,100
1.0,1.0,1.0,0.6443974426288441,0.22346130112926937,0.2091747208458989,60,100
0.0,0.0,1.0,0.5799576983659597,0.22346130112926937,0.2091747208458989,61,100
1.0,1.0,1.0,0.6219619285293637,0.22346130112926937,0.2091747208458989,62,100
1.0,1.0,1.0,0.6597657356764274,0.22346130112926937,0.2091747208458989,63,100
0.0,1.0,0.0,0.6937891621087846,0.22346130112926937,0.2091747208458989,64,100
1.0,1.0,1.0,0.7244102458979061,0.22346130112926937,0.2091747208458989,65,100
1.0,0.0,0.0,0.6519692213081155,0.22346130112926937,0.2091747208458989,66,100
