seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
1.0,1.0,1.0,0.55,0.6017522266659694,0.18497901409843737,0,100
1.0,1.0,1.0,0.5950000000000001,0.6017522266659694,0.18497901409843737,1,100
0.0,0.0,1.0,0.5355000000000001,0.6017522266659694,0.18497901409843737,2,100
0.0,0.0,1.0,0.4819500000000001,0.6017522266659694,0.18497901409843737,3,100
1.0,1.0,1.0,0.5337550000000001,0.6017522266659694,0.18497901409843737,4,100
1.0,1.0,1.0,0.5803795,0.6017522266659694,0.18497901409843737,5,100
1.0,1.0,1.0,0.62234155,0.6017522266659694,0.18497901409843737,6,100
0.0,1.0,0.0,0.660107395,0.6017522266659694,0.18497901409843737,7,100
0.0,1.0,0.0,0.6940966555,0.6017522266659694,0.18497901409843737,8,100
1.0,0.0,0.0,0.62468698995,0.6017522266659694,0.18497901409843737,9,100
0.0,1.0,0.0,0.6622182909550001,0.6017522266659694,0.18497901409843737,10,100
1.0,1.0,1.0,0.6959964618595,0.6017522266659694,0.18497901409843737,11,100
0.0,0.0,1.0,0.62639681567355,0.6017522266659694,0.18497901409843737,12,100
1.0,1.0,1.0,0.663757134106195,0.6017522266659694,0.18497901409843737,13,100
0.0,1.0,0.0,0.6973814206955755,0.6017522266659694,0.18497901409843737,14,100
0.0,1.0,0.0,0.727643278626018,0.6017522266659694,0.18497901409843737,15,100
0.0,0.0,1.0,0.6548789507634162,0.6017522266659694,0.18497901409843737,16,100
0.0,1.0,0.0,0.6893910556870746,0.6017522266659694,0.18497901409843737,17,100
1.0,0.0,0.0,0.6204519501183672,0.6017522266659694,0.18497901409843737,18,100
0.0,1.0,0.0,0.6584067551065305,0.6017522266659694,0.18497901409843737,19,100
1.0,0.0,0.0,0.5925660795958774,0.6017522266659694,0.18497901409843737,20,100
0.0,1.0,0.0,0.6333094716362896,0.6017522266659694,0.18497901409843737,21,100
1.0,1.0,1.0,0.6699785244726606,0.6017522266659694,0.18497901409843737,22,100
