seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
0.0,1.0,0.0,0.55,0.39155093484409187,2.50747446345697,0,100
0.0,0.0,1.0,0.49500000000000005,0.39155093484409187,2.50747446345697,1,100
0.0,1.0,0.0,0.5455000000000001,0.39155093484409187,2.50747446345697,2,100
1.0,0.0,0.0,0.4909500000000001,0.39155093484409187,2.50747446345697,3,100
1.0,1.0,1.0,0.5418550000000001,0.39155093484409187,2.50747446345697,4,100
1.0,1.0,1.0,0.5876695000000001,0.39155093484409187,2.50747446345697,5,100
1.0,0.0,0.0,0.5289025500000001,0.39155093484409187,2.50747446345697,6,100
1.0,1.0,1.0,0.5760122950000001,0.39155093484409187,2.50747446345697,7,100
0.0,1.0,0.0,0.6184110655,0.39155093484409187,2.50747446345697,8,100
1.0,0.0,0.0,0.55656995895,0.39155093484409187,2.50747446345697,9,100
0.0,1.0,0.0,0.6009129630550001,0.39155093484409187,2.50747446345697,10,100
0.0,0.0,1.0,0.5408216667495,0.39155093484409187,2.50747446345697,11,100
1.0,0.0,0.0,0.48673950007455,0.39155093484409187,2.50747446345697,12,100
1.0,1.0,1.0,0.538065550067095,0.39155093484409187,2.50747446345697,13,100
1.0,1.0,1.0,0.5842589950603855,0.39155093484409187,2.50747446345697,14,100
1.0,1.0,1.0,0.625833095554347,0.39155093484409187,2.50747446345697,15,100
0.0,1.0,0.0,0.6632497859989123,0.39155093484409187,2.50747446345697,16,100
0.0,1.0,0.0,0.6969248073990211,0.39155093484409187,2.50747446345697,17,100
1.0,1.0,1.0,0.727232326659119,0.39155093484409187,2.50747446345697,18,100
1.0,0.0,0.0,0.6545090939932071,0.39155093484409187,2.50747446345697,19,100
0.0,1.0,0.0,0.6890581845938863,0.39155093484409187,2.50747446345697,20,100
1.0,1.0,1.0,0.7201523661344977,0.39155093484409187,2.50747446345697,21,100
1.0,1.0,1.0,0.7481371295210479,0.39155093484409187,2.50747446345697,22,100
1.0,1.0,1.0,0.7733234165689431,0.39155093484409187,2.50747446345697,23,100
1.0,1.0,1.0,0.7959910749120488,0.39155093484409187,2.50747446345697,24,100
0.0,1.0,0.0,0.816391967420844,0.39155093484409187,2.50747446345697,25,100
0.0,1.0,0.0,0.8347527706787595,0.39155093484409187,2.50747446345697,26,100
1.0,0.0,0.0,0.7512774936108836,0.39155093484409187,2.50747446345697,27,100
0.0,1.0,0.0,0.7761497442497952,0.39155093484409187,2.50747446345697,28,100
0.0,0.0,1.0,0.6985347698248157,0.39155093484409187,2.50747446345697,29,100
0.0,1.0,0.0,0.7286812928423341,0.39155093484409187,2.50747446345697,30,100
0.0,1.0,0.0,0.7558131635581007,0.39155093484409187,2.50747446345697,31,100
1.0,0.0,0.0,0.6802318472022906,0.39155093484409187,2.50747446345697,32,100
0.0,0.0,1.0,0.6122086624820615,0.39155093484409187,2.50747446345697,33,100
1.0,1.0,1.0,0.6509877962338554,0.39155093484409187,2.50747446345697,34,100
0.0,0.0,1.0,0.5858890166104699,0.39155093484409187,2.50747446345697,35,100
1.0,1.0,1.0,0.6273001149494228,0.39155093484409187,2.50747446345697,36,100
1.0,1.0,1.0,0.6645701034544805,0.39155093484409187,2.50747446345697,37,100
0.0,0.0,1.0,0.5981130931090325,0.39155093484409187,2.50747446345697,38,100
1.0,1.0,1.0,0.6383017837981293,0.39155093484409187,2.50747446345697,39,100
0.0,1.0,0.0,0.6744716054183164,0.39155093484409187,2.50747446345697,40,100
0.0,1.0,0.0,0.7070244448764847,0.39155093484409187,2.50747446345697,41,100
1.0,1.0,1.0,0.7363220003888362,0.39155093484409187,2.50747446345697,42,100
0.0,1.0,0.0,0.7626898003499526,0.39155093484409187,2.50747446345697,43,100
0.0,0.0,1.0,0.6864208203149573,0.39155093484409187,2.50747446345697,44,100
1.0,0.0,0.0,0.6177787382834616,0.39155093484409187,2.50747446345697,45,100
0.0,1.0,0.0,0.6560008644551155,0.39155093484409187,2.50747446345697,46,100
1.0,1.0,1.0,0.690400778009604,0.39155093484409187,2.50747446345697,47,100
0.0,1.0,0.0,0.7213607002086436,0.39155093484409187,2.50747446345697,48,100
1.0,1.0,1.0,0.7492246301877793,0.39155093484409187,2.50747446345697,49,100
0.0,0.0,1.0,0.6743021671690014,0.39155093484409187,2.50747446345697,50,100
0.0,1.0,0.0,0.7068719504521013,0.39155093484409187,2.50747446345697,51,100
0.0,0.0,1.0,0.6361847554068911,0.39155093484409187,2.50747446345697,52,100
0.0,1.0,0.0,0.672566279866202,0.39155093484409187,2.50747446345697,53,100
0.0,1.0,0.0,0.7053096518795818,0.39155093484409187,2.50747446345697,54,100
1.0,1.0,1.0,0.7347786866916236,0.39155093484409187,2.50747446345697,55,100
0.0,0.0,1.0,0.6613008180224612,0.39155093484409187,2.50747446345697,56,100
1.0,0.0,0.0,0.5951707362202151,0.39155093484409187,2.50747446345697,57,100
1.0,1.0,1.0,0.6356536625981936,0.39155093484409187,2.50747446345697,58,100
0.0,1.0,0.0,0.6720882963383742,0.39155093484409187,2.50747446345697,59,100
0.0,0.0,1.0,0.6048794667045367,0.39155093484409187,2.50747446345697,60,100
1.0,1.0,1.0,0.6443915200340831,0.39155093484409187,2.50747446345697,61,100
0.0,0.0,1.0,0.5799523680306747,0.39155093484409187,2.50747446345697,62,100
1.0,1.0,1.0,0.6219571312276073,0.39155093484409187,2.50747446345697,63,100
1.0,0.0,0.0,0.5597614181048466,0.39155093484409187,2.50747446345697,64,100
0.0,1.0,0.0,0.603785276294362,0.39155093484409187,2.50747446345697,65,100
1.0,1.0,1.0,0.6434067486649258,0.39155093484409187,2.50747446345697,66,100
0.0,1.0,0.0,0.6790660737984332,0.39155093484409187,2.50747446345697,67,100
0.0,1.0,0.0,0.7111594664185898,0.39155093484409187,2.50747446345697,68,100
1.0,1.0,1.0,0.7400435197767309,0.39155093484409187,2.50747446345697,69,100
1.0,1.0,1.0,0.7660391677990578,0.39155093484409187,2.50747446345697,70,100
1.0,1.0,1.0,0.789435251019152,0.39155093484409187,2.50747446345697,71,100
0.0,1.0,0.0,0.8104917259172368,0.39155093484409187,2.50747446345697,72,100
1.0,1.0,1.0,0.8294425533255132,0.39155093484409187,2.50747446345697,73,100
0.0,1.0,0.0,0.8464982979929618,0.39155093484409187,2.50747446345697,74,100
1.0,1.0,1.0,0.8618484681936657,0.39155093484409187,2.50747446345697,75,100
1.0,0.0,0.0,0.7756636213742991,0.39155093484409187,2.50747446345697,76,100
1.0,1.0,1.0,0.7980972592368692,0.39155093484409187,2.50747446345697,77,100
0.0,1.0,0.0,0.8182875333131823,0.39155093484409187,2.50747446345697,78,100
0.0,0.0,1.0,0.736458779981864,0.39155093484409187,2.50747446345697,79,100
0.0,0.0,1.0,0.6628129019836776,0.39155093484409187,2.50747446345697,80,100
1.0,0.0,0.0,0.5965316117853099,0.39155093484409187,2.50747446345697,81,100
1.0,1.0,1.0,0.636878450606779,0.39155093484409187,2.50747446345697,82,100
0.0,0.0,1.0,0.573190605546101,0.39155093484409187,2.50747446345697,83,100
1.0,1.0,1.0,0.6158715449914909,0.39155093484409187,2.50747446345697,84,100
0.0,1.0,0.0,0.6542843904923418,0.39155093484409187,2.50747446345697,85,100
1.0,0.0,0.0,0.5888559514431075,0.39155093484409187,2.50747446345697,86,100
0.0,1.0,0.0,0.6299703562987968,0.39155093484409187,2.50747446345697,87,100
0.0,1.0,0.0,0.6669733206689171,0.39155093484409187,2.50747446345697,88,100
1.0,1.0,1.0,0.7002759886020254,0.39155093484409187,2.50747446345697,89,100
