seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
0.0,1.0,0.0,0.55,0.5469354423623172,2.627171332532768,0,100
0.0,0.0,1.0,0.49500000000000005,0.5469354423623172,2.627171332532768,1,100
0.0,0.0,1.0,0.44550000000000006,0.5469354423623172,2.627171332532768,2,100
0.0,0.0,1.0,0.40095000000000003,0.5469354423623172,2.627171332532768,3,100
1.0,1.0,1.0,0.460855,0.5469354423623172,2.627171332532768,4,100
0.0,1.0,0.0,0.5147695,0.5469354423623172,2.627171332532768,5,100
0.0,1.0,0.0,0.56329255,0.5469354423623172,2.627171332532768,6,100
1.0,1.0,1.0,0.606963295,0.5469354423623172,2.627171332532768,7,100
0.0,1.0,0.0,0.6462669655,0.5469354423623172,2.627171332532768,8,100
0.0,1.0,0.0,0.68164026895,0.5469354423623172,2.627171332532768,9,100
0.0,1.0,0.0,0.7134762420549999,0.5469354423623172,2.627171332532768,10,100
0.0,1.0,0.0,0.7421286178494999,0.5469354423623172,2.627171332532768,11,100
1.0,1.0,1.0,0.7679157560645499,0.5469354423623172,2.627171332532768,12,100
1.0,1.0,1.0,0.7911241804580949,0.5469354423623172,2.627171332532768,13,100
1.0,0.0,0.0,0.7120117624122854,0.5469354423623172,2.627171332532768,14,100
0.0,0.0,1.0,0.6408105861710568,0.5469354423623172,2.627171332532768,15,100
1.0,1.0,1.0,0.6767295275539511,0.5469354423623172,2.627171332532768,16,100
0.0,1.0,0.0,0.709056574798556,0.5469354423623172,2.627171332532768,17,100
0.0,0.0,1.0,0.6381509173187004,0.5469354423623172,2.627171332532768,18,100
1.0,1.0,1.0,0.6743358255868304,0.5469354423623172,2.627171332532768,19,100
1.0,0.0,0.0,0.6069022430281473,0.5469354423623172,2.627171332532768,20,100
0.0,1.0,0.0,0.6462120187253326,0.5469354423623172,2.627171332532768,21,100
0.0,1.0,0.0,0.6815908168527993,0.5469354423623172,2.627171332532768,22,100
0.0,0.0,1.0,0.6134317351675194,0.5469354423623172,2.627171332532768,23,100
0.0,0.0,1.0,0.5520885616507675,0.5469354423623172,2.627171332532768,24,100
