seeker_choice,hider_choice,reward,seeker_value,learning_rate,inverse_temperature,trial,n_trials
0.0,0.0,1.0,0.45,0.46274444634876943,0.1657136105865264,0,100
0.0,1.0,0.0,0.505,0.46274444634876943,0.1657136105865264,1,100
0.0,0.0,1.0,0.4545,0.46274444634876943,0.1657136105865264,2,100
0.0,1.0,0.0,0.50905,0.46274444634876943,0.1657136105865264,3,100
0.0,1.0,0.0,0.558145,0.46274444634876943,0.1657136105865264,4,100
0.0,0.0,1.0,0.5023305,0.46274444634876943,0.1657136105865264,5,100
1.0,1.0,1.0,0.55209745,0.46274444634876943,0.1657136105865264,6,100
0.0,1.0,0.0,0.596887705,0.46274444634876943,0.1657136105865264,7,100
1.0,0.0,0.0,0.5371989345,0.46274444634876943,0.1657136105865264,8,100
0.0,1.0,0.0,0.58347904105,0.46274444634876943,0.1657136105865264,9,100
0.0,1.0,0.0,0.625131136945,0.46274444634876943,0.1657136105865264,10,100
1.0,1.0,1.0,0.6626180232505,0.46274444634876943,0.1657136105865264,11,100
0.0,1.0,0.0,0.69635622092545,0.46274444634876943,0.1657136105865264,12,100
0.0,0.0,1.0,0.626720598832905,0.46274444634876943,0.1657136105865264,13,100
0.0,0.0,1.0,0.5640485389496145,0.46274444634876943,0.1657136105865264,14,100
0.0,1.0,0.0,0.607643685054653,0.46274444634876943,0.1657136105865264,15,100
1.0,1.0,1.0,0.6468793165491877,0.46274444634876943,0.1657136105865264,16,100
1.0,0.0,0.0,0.5821913848942689,0.46274444634876943,0.1657136105865264,17,100
0.0,1.0,0.0,0.6239722464048421,0.46274444634876943,0.1657136105865264,18,100
1.0,1.0,1.0,0.6615750217643579,0.46274444634876943,0.1657136105865264,19,100
1.0,1.0,1.0,0.6954175195879221,0.46274444634876943,0.1657136105865264,20,100
1.0,1.0,1.0,0.7258757676291299,0.46274444634876943,0.1657136105865264,21,100
0.0,0.0,1.0,0.6532881908662169,0.46274444634876943,0.1657136105865264,22,100
1.0,0.0,0.0,0.5879593717795952,0.46274444634876943,0.1657136105865264,23,100
0.0,1.0,0.0,0.6291634346016357,0.46274444634876943,0.1657136105865264,24,100
0.0,0.0,1.0,0.5662470911414721,0.46274444634876943,0.1657136105865264,25,100
1.0,0.0,0.0,0.5096223820273249,0.46274444634876943,0.1657136105865264,26,100
1.0,0.0,0.0,0.4586601438245924,0.46274444634876943,0.1657136105865264,27,100
1.0,1.0,1.0,0.5127941294421332,0.46274444634876943,0.1657136105865264,28,100
0.0,1.0,0.0,0.5615147164979198,0.46274444634876943,0.1657136105865264,29,100
1.0,0.0,0.0,0.5053632448481279,0.46274444634876943,0.1657136105865264,30,100
1.0,0.0,0.0,0.45482692036331507,0.46274444634876943,0.1657136105865264,31,100
1.0,0.0,0.0,0.4093442283269836,0.46274444634876943,0.1657136105865264,32,100
1.0,1.0,1.0,0.46840980549428524,0.46274444634876943,0.1657136105865264,33,100
1.0,0.0,0.0,0.4215688249448567,0.46274444634876943,0.1657136105865264,34,100
1.0,1.0,1.0,0.47941194245037105,0.46274444634876943,0.1657136105865264,35,100
1.0,1.0,1.0,0.5314707482053339,0.46274444634876943,0.1657136105865264,36,100
0.0,1.0,0.0,0.5783236733848005,0.46274444634876943,0.1657136105865264,37,100
0.0,1.0,0.0,0.6204913060463204,0.46274444634876943,0.1657136105865264,38,100
0.0,1.0,0.0,0.6584421754416884,0.46274444634876943,0.1657136105865264,39,100
1.0,1.0,1.0,0.6925979578975195,0.46274444634876943,0.1657136105865264,40,100
1.0,1.0,1.0,0.7233381621077676,0.46274444634876943,0.1657136105865264,41,100
